identity,expression,filename,dist_ensx_se,dist_ensx_prn,dist_se_prn,dist_se_ls,dist_prn_ls,dist_alL_alR,dist_cheilion_sx_cheilion_dx,dist_ensx_exsx,dist_ensdx_exdx,dist_exsx_exdx,dist_ensx_ensdx,area_ensx_exsx_exdx,area_prn_alL_alR,area_cheilion_sx_cheilion_dx_ls,area_ensx_ensdx_prn,area_se_prn_alL,area_se_prn_alR,volume_ensx_prn_alL_alR,volume_ensx_exsx_exdx_prn,volume_ensx_ensdx_se_prn,volume_exsx_exdx_alL_alR,facial_area,mean_R,mean_G,mean_B,std_R,std_G,std_B,skew_R,skew_G,skew_B,entropy_R,entropy_G,entropy_B,mean_H,mean_S,mean_V,lbp_mean,lbp_std,lbp_entropy
bs051,N,bs051_N_N_3.lm3,1.0394,2.2603,1.3488,2.0935,1.1704,1.2202,1.921,1.1783,1.2552,3.4073,1.0,0.184,0.4728,0.6298,1.0,0.5108,0.6481,1.9147,0.7267,1.0,0.2418,3.4455,0.5121122959048813,0.2854774326160852,0.1270249240187291,0.3714537556652878,0.15643568825094623,0.08609885174268775,0.12674931099184714,0.09481759530450526,0.09656753314613174,0.6543539847139521,0.4671268036027856,0.33461354764149553,0.042382407894203444,0.9860507092809199,0.5121137026381365,4.163336342344337e-17,0.2249732410586569,0.8171143409762571
bs052,N,bs052_N_N_0.lm3,0.4905,1.5178,1.2548,1.843,0.9569,0.8806,1.1877,0.877,0.943,2.7596,1.0,0.4108,0.3318,0.3908,1.0,0.581,0.5654,1.304,1.0642,1.0,0.5686,3.2798,0.8328114326613681,0.5072699939271839,0.30149526574781943,0.5346457152123659,0.27430334250230226,0.19393495282556142,0.030212838715328205,0.02375555234899812,0.028576984537956082,0.6073650975124023,0.4626962059864197,0.41444202859303103,0.019440036194356136,0.9292815141213946,0.832810431000177,2.7755575615628914e-17,0.006956220893807874,0.9569064820039479
bs052,N,bs052_N_N_1.lm3,0.4534,1.413,1.2434,1.755,0.8319,0.7744,1.1161,0.7896,0.7868,2.5457,1.0,0.2963,0.2728,0.4239,1.0,0.5465,0.5257,0.9623,0.752,1.0,0.6241,3.0652,0.8747820397468992,0.5410091684948952,0.32061199723565953,0.5700790985765306,0.3083114739829639,0.2147557620755041,0.02933418043015676,0.03309407944307366,0.036769906415323975,0.625490355009207,0.5004559635053907,0.44115455049265084,0.024901144799171604,0.9286222259609607,0.8747813929431892,2.7755575615628914e-17,0.03173021712638402,0.925893617103597
bs052,N,bs052_N_N_2.lm3,0.4379,1.4034,1.2684,1.8385,0.9233,0.8086,1.1988,0.8353,0.8271,2.6196,1.0,0.3797,0.2944,0.4547,1.0,0.5508,0.5761,1.0002,0.6419,1.0,0.3324,3.2557,0.876876077046051,0.5403155079977724,0.3200909307190782,0.5452200272152122,0.2836932726574214,0.203861493933108,0.03882718827402082,0.03651109398703904,0.041573420443182185,0.6397214384447603,0.49840299206909844,0.4388761590445014,0.004161940751578885,0.9367475354474535,0.8768785096964026,2.7755575615628914e-17,0.03753904965851351,0.9295972349957822
bs052,N,bs052_N_N_3.lm3,0.4558,1.4576,1.3831,1.9241,0.8679,0.8412,1.1162,0.8864,0.8499,2.6914,1.0,0.3874,0.287,0.4229,1.0,0.6254,0.5586,0.8356,0.5939,1.0,0.907,3.2813,0.8767117282013474,0.5422473735082123,0.3196096482869161,0.5348090820111048,0.2798197320039343,0.20260831505589602,0.03821885597655397,0.03980568341514257,0.04504249382274082,0.6425822786919357,0.49555575801664453,0.43770784255421336,0.0070953047977841965,0.939397943635351,0.8767102357838864,2.7755575615628914e-17,0.04197400792054129,0.9162649332166062
bs053,N,bs053_N_N_0.lm3,0.5428,1.9703,1.7634,2.289,1.1082,1.0294,1.7007,1.0207,1.0304,2.997,1.0,0.3038,0.3508,0.6542,1.0,0.6544,0.7351,1.1661,0.7084,1.0,0.6636,3.6983,0.7770449032633525,0.5143005021265472,0.26789746553032195,0.443684764064337,0.2568256140766745,0.15241528584129657,0.008243402996835236,0.005663484635669402,0.012757307244268018,0.46499729681453994,0.38106317653118227,0.33320536965604997,0.04295115787397458,0.9451767530207991,0.7770434750927141,2.7755575615628914e-17,0.09887145090195748,0.8328990063390407
bs053,N,bs053_N_N_1.lm3,0.5967,1.8364,1.4805,2.042,1.0975,0.9435,1.5479,0.9035,0.8808,2.7754,1.0,0.1319,0.3291,0.5801,1.0,0.6038,0.6186,1.2309,0.3991,1.0,0.1351,3.2635,0.8226784128989365,0.5399202332616704,0.28766972637128946,0.459118712785627,0.26182789113965543,0.15617827427291855,0.0,0.0,0.0022128641092110934,0.4731177839090517,0.3788852913180727,0.32446026504046444,0.032523881962967516,0.9457876671489567,0.822676886832879,1.3877787807814457e-17,0.06902237896674102,0.8854965812350635
bs053,N,bs053_N_N_2.lm3,0.4249,1.8871,1.6583,2.1609,1.1255,0.9807,1.6003,0.9693,0.9538,2.9003,1.0,0.2599,0.3144,0.4993,1.0,0.6293,0.608,1.5308,0.7401,1.0,0.7038,3.3109,0.8055764133285158,0.5358222632459184,0.28408868796226067,0.5006901703509695,0.29236519614087353,0.17292766844920318,0.01612447580781226,0.011786039138395654,0.015438236094110006,0.5067091852792407,0.4090378802791004,0.35534390209796496,0.04325033824182639,0.9353491792498403,0.8055773792226798,2.7755575615628914e-17,0.10902206403615633,0.8508833845352264
bs053,N,bs053_N_N_3.lm3,0.663,1.8789,1.4417,2.1081,1.2159,0.9964,1.5671,0.9672,0.9378,2.8843,1.0,0.1767,0.3589,0.5283,1.0,0.6188,0.6104,1.2647,0.172,1.0,0.4293,3.2931,0.9346592600025371,0.6384041631343105,0.35334132139739466,0.6823634038101952,0.4236769967468693,0.26103147948294514,0.04153264125081313,0.03610938902229839,0.04089402857789741,0.6311795262733622,0.5218931170892493,0.4569232636482419,0.03867169005356308,0.9165763486628331,0.934657782888337,2.7755575615628914e-17,0.08989788459838888,0.8880035831686754
bs054,N,bs054_N_N_0.lm3,0.8403,2.3458,1.5874,2.097,1.1367,1.2765,1.9457,1.2473,1.2706,3.4723,1.0,0.3748,0.509,0.5673,1.0,0.4883,0.7636,2.1179,1.9409,1.0,2.5917,3.703,0.5496078953487874,0.344978744384375,0.1722517776711926,0.4454463948885321,0.24691262062023478,0.14299434044838896,0.13658780943387905,0.13698129956400013,0.15131951301038568,0.6857833047425195,0.5398971912988757,0.40395206485273416,0.04945885989035609,0.9331344636126684,0.5496070498274211,2.7755575615628914e-17,0.18019923792207937,0.828379932331476
bs054,N,bs054_N_N_1.lm3,0.9982,2.2932,1.4255,2.0044,1.1072,1.3276,1.8608,1.2576,1.214,3.4157,1.0,0.4217,0.5791,0.4997,1.0,0.4974,0.7983,1.8765,1.1091,1.0,2.5315,3.7962,0.5682103700237445,0.3559671192600819,0.18227454996393877,0.4676501836896644,0.26051482445817575,0.15384304768107362,0.13428826310930647,0.13956935234702786,0.15616323349305833,0.6901093293573854,0.5490620670274913,0.4162402263132079,0.05141033737295786,0.9279061525820627,0.5682116369879983,2.7755575615628914e-17,0.1769096064789073,0.8300118230339173
bs054,N,bs054_N_N_2.lm3,1.0347,2.26,1.3012,1.9585,1.2319,1.2129,1.7993,1.2278,1.164,3.3678,1.0,0.2911,0.4177,0.458,1.0,0.4802,0.5021,1.8759,1.3051,1.0,0.6072,3.1491,0.493377224900143,0.30126089662589856,0.14631737440477727,0.4257192992562405,0.2248943623171037,0.12927427325699228,0.13808161359123805,0.12906524053443752,0.13770761940258655,0.6556352972120583,0.5088739573079373,0.38355085013722223,0.05692833683464649,0.9314188145417674,0.49337626181785954,2.7755575615628914e-17,0.17197540809481193,0.8210616328118334
bs054,N,bs054_N_N_3.lm3,0.94,2.1407,1.2891,1.8775,1.105,1.2673,1.7247,1.1815,1.1294,3.287,1.0,0.276,0.4693,0.5151,1.0,0.4062,0.6878,1.9127,0.9076,1.0,2.9963,3.3544,0.5261547307328981,0.3230598405188015,0.15955352963289882,0.4221649962152546,0.21901674469646637,0.1241437757922367,0.1309974737578419,0.11520070727689241,0.12034237648130128,0.6659272020645006,0.5136812785424021,0.38168945652730346,0.0532170499517457,0.9350859848206554,0.5261536214047039,2.7755575615628914e-17,0.14334152425440916,0.8677454505654545
bs055,N,bs055_N_N_0.lm3,0.7778,1.5191,0.8673,1.3853,0.7506,0.998,1.2695,0.7054,0.7213,2.3972,1.0,0.2249,0.4882,0.3951,1.0,0.3772,0.5618,1.3358,0.5677,1.0,1.4181,3.0472,0.6195170691044881,0.35497511597225023,0.19586546093901913,0.2980230431979024,0.09036186699654247,0.09400963391418496,0.08392675698402412,0.051798578773257054,0.190850712292273,0.5748807803216027,0.36400082025983016,0.30664535448017616,0.015597354313499179,0.9391039460704964,0.6195173413023206,2.7755575615628914e-17,0.0924296406284908,0.8895200253028435
bs055,N,bs055_N_N_1.lm3,0.7732,1.5091,0.8702,1.3683,0.7299,0.9581,1.317,0.7562,0.7277,2.455,1.0,0.276,0.3603,0.4003,1.0,0.3787,0.4117,0.9665,0.3992,1.0,0.2238,2.827,0.6993352491261476,0.4166564092228264,0.24238924808050738,0.3792639753341267,0.14813684256558513,0.16056399174746763,0.08420990684642454,0.06735728452898458,0.265636297080478,0.6299587117225367,0.429268629541129,0.36761226904145805,0.01996939978937906,0.9180268998078223,0.699343365946106,2.7755575615628914e-17,0.10588827417779267,0.8882396179522232
bs055,N,bs055_N_N_2.lm3,0.7209,1.4852,0.8668,1.3931,0.7522,1.0172,1.3071,0.7177,0.8377,2.4684,1.0,0.3968,0.4613,0.4039,1.0,0.3596,0.5525,1.4147,0.8971,1.0,1.3273,3.1741,0.6603693862790704,0.38731781511034974,0.22047525391934825,0.3447308574915835,0.13027129807001858,0.14269924829352273,0.08148155735371533,0.0664256804633192,0.2596999419515653,0.6008043319837562,0.40398160989664333,0.34604755564258105,0.014359461914480065,0.9280139775797391,0.6603741339104908,2.7755575615628914e-17,0.15355872787248526,0.8316437063073465
bs055,N,bs055_N_N_3.lm3,0.7462,1.5986,0.9823,1.4704,0.7148,1.0092,1.2859,0.8201,0.8266,2.5958,1.0,0.3182,0.4527,0.3855,1.0,0.4544,0.535,1.3837,0.8399,1.0,0.2648,3.1458,0.6113053846398661,0.3463938212678435,0.19274651353333394,0.2778017613193604,0.08460145074154429,0.11332397635494498,0.07505966705771973,0.06476553452319815,0.2798903477717903,0.5462058766467339,0.346911267342652,0.29665771447071654,0.023533013646926337,0.9407473826432848,0.6113141966870878,1.3877787807814457e-17,0.21013305453055064,0.7557815224192979
bs056,N,bs056_N_N_0.lm3,0.587,1.4834,1.0444,1.3999,0.6401,1.0891,1.6339,1.1159,1.0847,3.0458,1.0,0.8654,0.4137,0.8106,1.0,0.5161,0.5051,1.2559,2.4749,1.0,0.6388,4.1109,0.23580822615542985,0.12422768936304812,0.050531402275878046,0.11563959710747518,0.017795434437362256,0.012417051545689145,0.14710964860186318,0.12938257822784946,0.17316762045880396,0.4056813163358335,0.28059888196949156,0.1907560341968575,0.050788506512135845,0.9022583469180765,0.23580746553597864,2.7755575615628914e-17,0.22584161720205298,0.7309184690467525
bs056,N,bs056_N_N_1.lm3,0.496,1.4702,1.095,1.4698,0.6668,1.1553,1.6376,1.1211,1.0464,3.0006,1.0,0.923,0.6455,0.7245,1.0,0.5992,0.7353,2.5074,3.6535,1.0,0.8358,4.6275,0.23902445110862225,0.1250284928634356,0.052350706475532194,0.14021849490255323,0.023759262469291775,0.009516043893819243,0.1471310599918193,0.10820232848021175,0.10929620214363024,0.43023337854714194,0.2915384180773093,0.19203748351676708,0.05609247506507192,0.8950450452939718,0.23902463416539843,2.7755575615628914e-17,0.18572576287391218,0.7676902218804997
bs056,N,bs056_N_N_2.lm3,0.5108,1.4013,1.0714,1.4565,0.683,1.122,1.6065,1.0166,0.9201,2.8442,1.0,0.6773,0.5601,0.7496,1.0,0.5206,0.7328,1.7815,1.7618,1.0,1.9717,4.2404,0.1953046757497794,0.09255907613063535,0.03270040008165104,0.10487705401613923,0.0014736905129892897,0.0,0.1544174144458717,0.11947921816338453,0.14312412121596016,0.3916811177654087,0.2594870316402993,0.16941759522044642,0.06334496788232113,0.8957853988892324,0.195303573358668,2.7755575615628914e-17,0.24706809935205865,0.7089801168051615
bs056,N,bs056_N_N_3.lm3,0.538,1.4195,1.0688,1.457,0.6785,1.0112,1.5786,1.0435,0.8232,2.798,1.0,0.6301,0.3931,0.7032,1.0,0.5435,0.5317,1.1832,1.7453,1.0,0.5112,3.8016,0.20713862277516515,0.1015210528488027,0.03808899169801111,0.10185805687794136,0.0,0.0003382507976426308,0.15303873959448147,0.11681346806488564,0.14387622923874058,0.39681341393197167,0.2615843618489606,0.16891479220737393,0.0561297053273529,0.8990206786694508,0.20713935921907456,2.7755575615628914e-17,0.22097330531289305,0.7510911784361234
bs057,N,bs057_N_N_0.lm3,0.4792,1.6916,1.444,2.0449,1.0534,0.9421,1.4622,1.0567,0.915,2.9393,1.0,0.3677,0.4,0.4769,1.0,0.6836,0.6754,1.5608,0.7238,1.0,0.0959,3.6036,0.862795177440918,0.5723498118476891,0.36673804386868286,0.5066396414045885,0.2813957009177689,0.21520572992321654,0.02553577602865109,0.00934509472095127,0.005493173579664695,0.6142417009761334,0.4754894283561075,0.437121603143394,0.031103707067063557,0.8703456493778641,0.8627936829517521,2.7755575615628914e-17,0.1353336014805695,0.8306157333694344
bs057,N,bs057_N_N_1.lm3,0.6013,1.7178,1.3457,1.9862,1.0423,0.8962,1.383,1.0496,0.962,2.9464,1.0,0.4443,0.4233,0.495,1.0,0.6787,0.7107,1.7354,1.5048,1.0,0.5358,3.752,0.8933201486202741,0.5916639861291304,0.3784221914553319,0.48888348273678306,0.26072327466734646,0.2036007484988939,0.025689602929577365,0.002997875560359603,0.0,0.6160256322176632,0.46133166802412573,0.42415911781680893,0.014748566607953817,0.8776495978334653,0.8933186564061225,2.7755575615628914e-17,0.1340945115340455,0.839295860426212
bs057,N,bs057_N_N_2.lm3,0.5632,1.7215,1.4162,2.0333,1.0151,0.9069,1.3688,1.0066,0.9168,2.9004,1.0,0.3003,0.3649,0.434,1.0,0.6828,0.6208,1.3729,0.7268,1.0,0.3918,3.4028,0.9069369236319819,0.6104675216142306,0.3946290151720692,0.5390364545703193,0.2978068110246149,0.22991164151284213,0.03495720099582328,0.011585458072527227,0.007990948405701179,0.6523121231206428,0.49659590992699476,0.4544508993514673,0.01641921488242082,0.8628848599375296,0.9069353708034352,2.7755575615628914e-17,0.12824243949171876,0.8351331424590143
bs057,N,bs057_N_N_3.lm3,0.6266,1.7432,1.3113,1.9611,1.0546,0.9814,1.3266,0.9804,0.9591,2.9201,1.0,0.2339,0.5337,0.4396,1.0,0.7973,0.739,2.3863,1.0748,1.0,0.7088,3.7435,0.9115655093587928,0.6089279873540325,0.3917807608331855,0.5383605929514131,0.29830927555493636,0.22729987205636262,0.02495529498092708,0.005500394514304979,0.0024382305167100216,0.631894732285001,0.48360591471269077,0.4441369780423736,0.024171764300726983,0.8671583700743437,0.91156394239867,1.3877787807814457e-17,0.09025067789482755,0.8872866810411963
bs058,N,bs058_N_N_0.lm3,0.6844,1.9506,1.4772,2.0479,0.9724,1.1168,1.7444,1.0099,1.166,3.1194,1.0,0.3524,0.4641,0.6878,1.0,0.7501,0.658,1.7568,1.2785,1.0,1.7337,3.9124,0.6253613322232779,0.370657799671612,0.19886805839246774,0.4183921968434826,0.19488004071778253,0.12012386663143446,0.047818849523910634,0.02851077699762966,0.019150343385094595,0.5287878554437331,0.3661169613848818,0.3003156219095313,0.042532072558608414,0.938078220506964,0.6253665484182368,2.7755575615628914e-17,0.1628282124393694,0.7859724250192883
bs058,N,bs058_N_N_1.lm3,0.6968,2.0983,1.6107,2.3899,1.2247,1.2214,2.1079,1.3699,1.4298,3.6659,1.0,0.7633,0.5172,0.9003,1.0,0.7291,0.862,2.0198,2.8468,1.0,0.3456,4.7719,0.6230784551012792,0.36765235268377133,0.1994258476076256,0.4229546842313263,0.19396892789716969,0.12064477069577992,0.05232036439058521,0.031258039506383506,0.023231184919235898,0.525670044214829,0.36168124430314164,0.2970030094638427,0.04158948359118286,0.9342684163556096,0.6230837285854022,2.7755575615628914e-17,0.2023476696347002,0.7320844277006628
bs058,N,bs058_N_N_2.lm3,0.4431,1.9124,1.5689,2.1283,1.0553,1.141,1.8477,1.2493,1.208,3.3051,1.0,0.8059,0.486,0.773,1.0,0.737,0.7581,3.0093,4.4289,1.0,1.5434,4.56,0.6228481795614901,0.3710858360708545,0.19793543178239764,0.4227072056348513,0.1997830412519781,0.12297212492820095,0.04658906475588398,0.026634489420035434,0.01996198310808167,0.5121620662600712,0.3552855281527423,0.2963548295729814,0.04470135897812055,0.9368388936394221,0.622847486116734,2.7755575615628914e-17,0.12112281210111941,0.8306713783216431
bs058,N,bs058_N_N_3.lm3,0.7608,2.0018,1.4477,2.141,1.1053,1.1661,1.9993,1.2722,1.2322,3.4119,1.0,0.5908,0.5206,0.8644,1.0,0.7104,0.7736,1.9543,1.7473,1.0,0.0896,4.4598,0.6428721745165181,0.3883158207610819,0.20830174712070176,0.45071738756364776,0.21854386110011548,0.13253790028861237,0.04831045394034994,0.027996493627184427,0.019345057351135786,0.5224442495535362,0.3621801063812269,0.30082717856915697,0.046373537850506075,0.9316065956861761,0.6428770066880874,1.3877787807814457e-17,0.133201400074773,0.8205798636842978
bs059,N,bs059_N_N_0.lm3,0.655,1.9645,1.522,1.8773,0.8193,1.3699,1.5976,1.0193,1.0448,3.0053,1.0,0.2785,0.6252,0.5224,1.0,0.6439,0.9202,2.0272,0.5843,1.0,1.6119,3.9902,0.4414851672813179,0.2689848749394104,0.14083461123958801,0.3314016572943369,0.1806548494767014,0.12767042048545998,0.12399718444817788,0.154290083305326,0.23395859617080425,0.5820746267496202,0.4366036344306865,0.3388792538947374,0.042420043027906806,0.9046778514628699,0.4414851367468928,2.7755575615628914e-17,0.1207203564677064,0.8464262119191943
bs059,N,bs059_N_N_1.lm3,0.7923,2.0039,1.4096,1.8901,0.8386,1.2948,1.6627,1.0911,1.1442,3.1286,1.0,0.5422,0.4139,0.4939,1.0,0.5421,0.6122,1.1005,2.1597,1.0,0.2798,3.6043,0.48110702596805266,0.3048716537074973,0.16627515171942248,0.36346309487182415,0.25200830985162537,0.19627754278113355,0.13588815425670725,0.2272165531602699,0.32096553227826885,0.6282923407118468,0.48619637699842366,0.3877429512889885,0.036244522503749044,0.9016160213717388,0.4811062209210729,4.163336342344337e-17,0.13522435057389703,0.8339082291893938
bs059,N,bs059_N_N_2.lm3,0.7035,1.8942,1.3187,1.7663,0.7916,1.2604,1.5936,1.1356,1.1076,3.123,1.0,0.594,0.3873,0.4748,1.0,0.4831,0.5758,1.1717,2.3356,1.0,0.823,3.515,0.4314996706934383,0.2640648194217496,0.13908372415920334,0.3651713376542284,0.20800517514305916,0.1475887558229574,0.13377433857947535,0.16956017499929302,0.24829981480019117,0.5978169343800297,0.45338539992614413,0.3576181566953456,0.04204916566319039,0.8943141482185355,0.4314994736687361,2.7755575615628914e-17,0.16926227056653342,0.7850093405478127
bs059,N,bs059_N_N_3.lm3,0.768,1.8217,1.2034,1.5618,0.7291,1.1478,1.444,0.8327,0.9844,2.7153,1.0,0.3396,0.345,0.4344,1.0,0.4289,0.4978,0.8074,1.1789,1.0,0.9852,3.0457,0.4795209332706424,0.30120685158740085,0.16349546267520992,0.35973140232823597,0.23727149079926257,0.18429133952824686,0.13333700572420482,0.22073896277491084,0.31918128623309905,0.6208744923462803,0.47680315278972385,0.38046480230942903,0.034450665076450004,0.9028419207203591,0.4795229350849529,2.7755575615628914e-17,0.15120929123362625,0.8212435526631765
bs060,N,bs060_N_N_0.lm3,0.5734,1.5832,1.1117,1.6972,0.8777,0.9429,1.4516,1.0122,0.9652,2.9379,1.0,0.3313,0.39,0.4883,1.0,0.5799,0.5132,2.2026,1.0579,1.0,1.3273,3.3027,0.6343979708269422,0.38711589741586533,0.18538998539969903,0.4342342264682715,0.23471370678810288,0.1339344903991376,0.058136141626321525,0.04976687926530905,0.054169671854893964,0.5580738041775231,0.4486373073008658,0.359160715350167,0.05684412117946702,0.9729508166310652,0.6344122660500512,2.7755575615628914e-17,0.13279176653197045,0.8129171116021432
bs060,N,bs060_N_N_1.lm3,0.6577,1.4897,0.9008,1.5616,0.914,0.964,1.4211,0.9624,0.9912,2.8952,1.0,0.4538,0.5369,0.489,1.0,0.5224,0.6011,3.4199,1.8475,1.0,0.9474,3.6032,0.6458405864196272,0.40320288831672063,0.19306071793702173,0.4787280673283264,0.2694961834861448,0.14921760136369597,0.06311891193789615,0.05586078291139965,0.05665111351079315,0.5744619512078506,0.47471513669215915,0.3750846651965416,0.06773350067793082,0.9615625863893731,0.6458601539216203,2.7755575615628914e-17,0.19500398565884236,0.7553515537182278
bs060,N,bs060_N_N_2.lm3,0.5744,1.5797,1.2223,1.711,0.6891,0.8244,1.2877,1.0154,1.0089,2.9388,1.0,0.5494,0.2784,0.3736,1.0,0.5202,0.5004,1.1866,1.9199,1.0,0.5316,3.222,0.6608460506435662,0.4143134777174364,0.19920921873783315,0.4593950745196035,0.2578097430884394,0.1426890280441214,0.05785522618008415,0.05084287468737943,0.05192756339775792,0.5691259212292699,0.46777996238477026,0.36822320144659915,0.0562609653648351,0.9655908696969746,0.6608595750810587,4.163336342344337e-17,0.14891832736141364,0.8080452754895333
bs060,N,bs060_N_N_3.lm3,0.739,1.5745,0.9293,1.5684,0.8748,0.898,1.3913,0.9801,0.9797,2.8872,1.0,0.4644,0.4039,0.4755,1.0,0.4334,0.538,2.0033,1.5673,1.0,1.8198,3.3152,0.7158523934561304,0.4542835530724832,0.22420317535053041,0.490180760940795,0.2787647487291012,0.1544163032827152,0.05729827153708028,0.04886836846201671,0.05377893896887975,0.6008714319931707,0.4884582050460127,0.3917382142517527,0.061778359958972906,0.961476596544846,0.7158676055608822,2.7755575615628914e-17,0.14090050422682499,0.8118422446871385
bs061,N,bs061_N_N_0.lm3,0.8133,1.9615,1.2082,1.6324,0.9598,1.1452,1.6421,1.0836,1.1203,3.1822,1.0,0.2158,0.4742,0.4914,1.0,0.5627,0.5361,2.6371,1.1828,1.0,0.2652,3.2802,0.5351145930006772,0.2855847873294632,0.1457743923677784,0.2661645177789488,0.10503943157922341,0.07095838636370386,0.10339645415038523,0.08005048852002172,0.08492917430918487,0.5722821650485614,0.40250362510269344,0.30700778432689324,0.007178173844931024,0.9857649423011301,0.5351166368788515,2.7755575615628914e-17,0.1485795946301982,0.8308099282677368
bs061,N,bs061_N_N_1.lm3,0.7394,1.8211,1.1605,1.6537,0.9706,1.0437,1.522,1.0569,1.0218,3.0473,1.0,0.3258,0.3717,0.4569,1.0,0.5028,0.4534,1.7929,1.6353,1.0,0.5859,3.1106,0.5389880527556455,0.28523117287784366,0.14841501667032925,0.30451170807831607,0.1328362403736829,0.08826555929149274,0.11812069189354349,0.10272449767014223,0.10877782971799041,0.6050866245905788,0.43581277669969465,0.3330253415661637,0.003438639857193948,0.9806277817782332,0.5389878453438351,2.7755575615628914e-17,0.16731333097705825,0.8110814520482847
bs061,N,bs061_N_N_2.lm3,0.7008,1.8718,1.2996,1.692,0.8784,1.0679,1.5089,1.1034,1.0133,3.0889,1.0,0.3142,0.3762,0.4565,1.0,0.5846,0.4798,1.423,0.9931,1.0,0.5983,3.2113,0.5770701280701954,0.3186460377984564,0.1695776467022873,0.3857351075155413,0.17170700053598964,0.11054393589029868,0.10971308305417916,0.0986708445515109,0.10621502091122352,0.6448585081727924,0.46875194289403277,0.3647316891894805,0.0225843854637664,0.9608924556426397,0.5770688921848525,2.7755575615628914e-17,0.14663637975989463,0.8616958709353533
bs061,N,bs061_N_N_3.lm3,0.7993,1.9008,1.1697,1.6718,1.0065,1.1214,1.5833,1.1902,1.074,3.2185,1.0,0.4102,0.4511,0.4808,1.0,0.526,0.5241,2.3538,2.2225,1.0,0.9924,3.3922,0.5890654318204457,0.32599043083835716,0.17639997390759088,0.3589813197424335,0.15760261863321035,0.10484161621581342,0.10891007695327963,0.08875802345764178,0.09273005107182822,0.6441314223812662,0.467651785073544,0.36476068814008045,0.01944495129565582,0.9637476113688352,0.5890641047826167,1.3877787807814457e-17,0.1528379759843732,0.8442877563050537
bs062,N,bs062_N_N_0.lm3,0.4252,1.4661,1.0964,1.823,1.215,1.0211,1.7584,1.0879,1.1101,3.1274,1.0,0.5422,0.7354,0.8157,1.0,0.7931,0.8915,6.306,2.2387,1.0,1.2271,4.7779,0.7616940584626178,0.49563688476100737,0.27683972436571475,0.5190510988810203,0.29553749025395504,0.18345362852832484,0.03299418441698285,0.024454890522012357,0.014276630314413244,0.5450211133045282,0.43599537959559553,0.37002877964486425,0.043626429730119876,0.9144119810049025,0.7616926694028076,2.7755575615628914e-17,0.10716389976453211,0.8416342472659117
bs062,N,bs062_N_N_1.lm3,0.6498,1.5106,0.897,1.5722,1.0983,1.0048,1.6498,1.1203,1.075,3.1463,1.0,0.4964,0.6246,0.5989,1.0,0.535,0.6922,5.4834,2.1412,1.0,3.6569,3.9471,0.8110182393247946,0.5289538481672309,0.30212824386455833,0.5897627851582389,0.338654576149909,0.21263533783357616,0.03828851540362263,0.029268034655868164,0.01735179018143944,0.582652162371692,0.47040804786828927,0.39651388084772377,0.04727816154418768,0.9067695304859613,0.8110173617481792,2.7755575615628914e-17,0.07769014193205237,0.8725584433821254
bs062,N,bs062_N_N_2.lm3,0.5247,1.5057,1.0327,1.86,1.2681,1.0201,1.7778,1.2284,1.1827,3.3047,1.0,0.7679,0.7572,0.6915,1.0,0.7701,0.8605,7.2032,5.1988,1.0,1.0867,4.8472,0.7436910894344225,0.4837972188444282,0.27018749484446053,0.5450575669392587,0.3133952847814686,0.19443059854181957,0.04176870328604762,0.032818433111264506,0.023065784353102442,0.5532431305797676,0.4503375482903018,0.38039686535202666,0.05464662682461424,0.9087090576535315,0.7436907818246205,2.7755575615628914e-17,0.09849091562767942,0.8512712377041503
bs062,N,bs062_N_N_3.lm3,0.455,1.3998,1.0159,1.7596,1.1608,1.0305,1.7824,1.1377,1.133,3.1824,1.0,0.677,0.7819,0.7676,1.0,0.7841,0.8842,5.8966,2.3443,1.0,1.0877,4.8948,0.7125704565304517,0.4606878097282116,0.25440609385065077,0.5774572793313583,0.3287368323871753,0.2012783969898004,0.055873512012157095,0.04239897196798491,0.03015785807492076,0.5560356801173572,0.44888681197476554,0.3842221300587707,0.05513779260882351,0.9047794231425932,0.7125692937338716,2.7755575615628914e-17,0.15436017792363987,0.7840837817735142
bs063,N,bs063_N_N_0.lm3,0.6654,1.7647,1.249,1.9329,1.0158,1.1478,1.7178,1.4501,1.4721,3.774,1.0,0.9948,0.6222,0.7571,1.0,0.6945,0.8383,3.1553,3.849,1.0,2.037,4.9069,0.5708676056646994,0.3587335591194742,0.17798073604372555,0.4712417860035535,0.2697717619489429,0.15449801090199908,0.08628520796476691,0.06789580397795314,0.05232606866068237,0.5943057789485331,0.48103531865147886,0.375515243083719,0.06636006791049204,0.9394268123937781,0.5708689439616516,2.7755575615628914e-17,0.2525922209009801,0.6814919740554792
bs063,N,bs063_N_N_1.lm3,0.5214,1.5485,1.2655,1.8735,0.9395,1.0081,1.5484,1.0999,1.1451,3.1656,1.0,0.6651,0.5685,0.616,1.0,0.7281,0.8793,3.0113,2.6891,1.0,2.0068,4.457,0.5867575256411613,0.3717092603439391,0.18574302342790183,0.48731155558632866,0.2804783821763007,0.16160662483781765,0.08784694291916903,0.06896234935439717,0.05455182410467363,0.6062993785641764,0.4940239326152063,0.3881495065327101,0.06509301284476415,0.9375245675702777,0.5867561770651176,2.7755575615628914e-17,0.22990688712478136,0.7131946443354344
